week,DS,PSP,Wii,X360,PS3,3DS,WiiU,PS4,XOne,PSV,NS,XS,PS5
2005-12-17,398435.0,99587.0,0.0,10786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-24,603201.0,152429.0,0.0,6785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-31,410218.0,112219.0,0.0,12808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-07,109537.0,129532.0,0.0,8308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-14,46775.0,49286.0,0.0,5524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-21,56992.0,36717.0,0.0,3285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-28,110386.0,30881.0,0.0,2097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-04,22662.0,27414.0,0.0,2171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-11,10291.0,25884.0,0.0,1417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-18,51512.0,28144.0,0.0,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-25,43765.0,33963.0,0.0,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-04,124286.0,44266.0,0.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-11,140392.0,39534.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-18,137263.0,31459.0,0.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03-25,161742.0,34862.0,0.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-01,211211.0,37002.0,0.0,3035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-08,213075.0,31290.0,0.0,1901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-15,188775.0,28094.0,0.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-22,188815.0,32203.0,0.0,3524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-29,278929.0,43044.0,0.0,2701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-06,180513.0,39810.0,0.0,2243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-13,107666.0,25512.0,0.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-20,176122.0,24130.0,0.0,1451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-27,296993.0,27337.0,0.0,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-03,139940.0,23962.0,0.0,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-10,115045.0,22635.0,0.0,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-17,203269.0,25964.0,0.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-24,151535.0,24918.0,0.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-01,161675.0,27400.0,0.0,1726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-08,127073.0,30234.0,0.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-15,129014.0,37562.0,0.0,1051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-22,256866.0,41497.0,0.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-29,157308.0,41766.0,0.0,1558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-05,157946.0,44470.0,0.0,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-12,177595.0,43286.0,0.0,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-19,75704.0,41964.0,0.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-26,179063.0,30886.0,0.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-02,232747.0,30605.0,0.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-09,145875.0,27942.0,0.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-16,141274.0,26983.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-23,141272.0,23226.0,0.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09-30,276839.0,25438.0,0.0,2261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-07,125392.0,21149.0,0.0,2164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-14,105310.0,21704.0,0.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-21,118008.0,20366.0,0.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-28,170965.0,25746.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-04,119660.0,23055.0,0.0,6672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-11,146160.0,18855.0,0.0,4173.0,86742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-18,127031.0,16363.0,0.0,4330.0,43593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-25,178415.0,30400.0,0.0,7111.0,35661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-02,180703.0,25380.0,362592.0,4460.0,31571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-09,282648.0,28868.0,97643.0,37821.0,49047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-16,350369.0,52417.0,105517.0,18735.0,72164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-23,492301.0,135759.0,284773.0,18913.0,79245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-30,179134.0,65065.0,107674.0,18170.0,74582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-06,327729.0,118889.0,171626.0,19993.0,70158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-13,99378.0,46707.0,95723.0,9116.0,30102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-20,131959.0,38550.0,83788.0,7133.0,23707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-27,194115.0,36197.0,82898.0,7727.0,20922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-03,162324.0,32764.0,70738.0,5994.0,20101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-10,184539.0,33480.0,74059.0,4733.0,23654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-17,141423.0,34851.0,63988.0,5092.0,21059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-24,136255.0,97322.0,83756.0,4246.0,20845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-03,114086.0,64308.0,59904.0,3986.0,46371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-10,106707.0,53824.0,47311.0,3385.0,30110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-17,126071.0,43469.0,65768.0,3161.0,21125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-24,145736.0,42083.0,81964.0,3661.0,19814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-31,82612.0,39433.0,46266.0,3946.0,17431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-07,115773.0,31051.0,48746.0,3371.0,14963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-14,130036.0,26788.0,69472.0,3221.0,12998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-21,166474.0,29222.0,71789.0,2658.0,11168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-28,239962.0,32767.0,89091.0,3446.0,14010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-05,254013.0,36630.0,89555.0,3583.0,15892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-12,163212.0,34095.0,54351.0,2304.0,9079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-19,111541.0,26900.0,55143.0,2226.0,8592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-26,127883.0,26405.0,60231.0,2425.0,10002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-02,119768.0,26477.0,70265.0,2622.0,9788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-09,115763.0,26968.0,64541.0,2865.0,9961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-16,127278.0,30709.0,68210.0,7847.0,10451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-23,164796.0,31742.0,66233.0,3825.0,9815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-30,154977.0,38638.0,74762.0,3848.0,12541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-07,129192.0,34224.0,73340.0,2948.0,13307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-14,138598.0,35423.0,107805.0,3390.0,14094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-21,148687.0,31224.0,81558.0,2799.0,13070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-28,157141.0,33525.0,74063.0,3995.0,34247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-04,139387.0,31828.0,62397.0,3088.0,23600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-11,149042.0,29361.0,64316.0,2530.0,22961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-18,159998.0,32140.0,72077.0,2766.0,21773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-25,108181.0,23909.0,48441.0,2216.0,15951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-01,97521.0,22106.0,43679.0,1904.0,17791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-08,78081.0,15857.0,33678.0,1589.0,13667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-15,76827.0,97700.0,28203.0,1516.0,12802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-22,67621.0,272673.0,26100.0,1796.0,10828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-29,72312.0,115947.0,24670.0,5673.0,13314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-06,82097.0,86351.0,20935.0,2393.0,11129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-13,79073.0,64594.0,22377.0,6829.0,10590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-20,74149.0,61623.0,28078.0,4126.0,14856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10-27,79471.0,61182.0,31376.0,3717.0,17740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-03,79134.0,58631.0,39466.0,17857.0,17051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-10,80275.0,57250.0,34912.0,6601.0,57081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-17,78378.0,66114.0,35757.0,6296.0,47011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11-24,116105.0,82399.0,50884.0,6652.0,55368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-01,125053.0,76671.0,73174.0,6093.0,39827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-08,166287.0,90162.0,112979.0,8588.0,38823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-15,235082.0,172110.0,169956.0,8889.0,59527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-22,298659.0,167686.0,249447.0,8244.0,55675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12-29,206517.0,160436.0,157733.0,9015.0,51870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-05,288682.0,204574.0,226300.0,11723.0,68433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-12,100111.0,90503.0,83598.0,5248.0,37183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-19,89601.0,72802.0,79134.0,4610.0,35760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-26,77024.0,69793.0,76849.0,4375.0,32315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-02,67346.0,68610.0,97334.0,6108.0,39676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-09,58610.0,74303.0,82451.0,3355.0,22942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-16,60554.0,55587.0,79371.0,3140.0,18175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-23,48973.0,51929.0,63315.0,2473.0,13801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,50855.0,76209.0,64832.0,2566.0,14035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-08,46490.0,60244.0,54088.0,2776.0,21424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-15,49770.0,62116.0,53476.0,2186.0,16796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-22,60089.0,63212.0,56258.0,2064.0,14726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-29,57539.0,135125.0,48941.0,2239.0,12345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-05,53208.0,117532.0,45354.0,1932.0,11375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-12,43760.0,88274.0,48196.0,1724.0,8482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-19,40664.0,82571.0,43208.0,1465.0,7963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-26,40919.0,96156.0,48947.0,1639.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-03,48914.0,94879.0,69829.0,1970.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-10,49254.0,81825.0,69223.0,1544.0,8443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-17,34203.0,63565.0,40827.0,1480.0,7498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-24,36437.0,59503.0,46570.0,1878.0,8757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-31,37405.0,63792.0,47973.0,1884.0,9113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-07,33764.0,57778.0,43363.0,2256.0,10637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-14,38321.0,60621.0,44827.0,2195.0,77679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-21,36400.0,57330.0,42473.0,2313.0,23037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-28,49601.0,57641.0,54553.0,4256.0,18697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-05,47878.0,54474.0,46774.0,4108.0,15993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-12,47424.0,57267.0,41425.0,3403.0,13494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-19,57391.0,74572.0,41692.0,3971.0,11703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-26,58558.0,68801.0,41554.0,4970.0,11437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-02,59763.0,65188.0,41096.0,6028.0,10336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-09,63256.0,59881.0,37290.0,24726.0,10167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-16,82730.0,67291.0,51580.0,7352.0,12294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-23,55890.0,46515.0,32119.0,3712.0,8729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-30,56805.0,42072.0,29917.0,3143.0,10471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-06,49843.0,33524.0,31095.0,951.0,8493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-13,62970.0,27906.0,28400.0,28719.0,8132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-20,61671.0,27169.0,28489.0,14027.0,8260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-27,58497.0,25181.0,26183.0,10752.0,8370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-04,43376.0,24869.0,25691.0,8015.0,7400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-11,32718.0,21753.0,22214.0,7299.0,5875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-18,32058.0,156939.0,25538.0,6997.0,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-25,24550.0,63342.0,24671.0,7446.0,4056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,188471.0,49872.0,24086.0,6272.0,38171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-08,109443.0,45084.0,26890.0,11493.0,22399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-15,88840.0,41818.0,28922.0,8374.0,20426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-22,114028.0,63223.0,37800.0,14884.0,17895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-29,113333.0,56198.0,45970.0,11829.0,35339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-06,139938.0,51581.0,55405.0,10100.0,28432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-13,210485.0,69819.0,92392.0,12019.0,32169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-20,259421.0,146098.0,141141.0,13080.0,38431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-27,258293.0,132162.0,148627.0,13136.0,47464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-03,245522.0,162043.0,130613.0,19540.0,64970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-10,106696.0,66489.0,42843.0,9444.0,29240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-17,82179.0,46215.0,31632.0,8333.0,20251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-24,62875.0,39655.0,26226.0,7323.0,17765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-31,67111.0,42955.0,24093.0,7398.0,16923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-07,56664.0,35267.0,20727.0,8086.0,16201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-14,64680.0,33393.0,20821.0,9999.0,19089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
