console,week,sales
Wii,2014-09-27,70
Wii,2014-10-04,76
Wii,2014-10-11,72
Wii,2014-10-18,83
Wii,2014-10-25,69
Wii,2014-11-01,56
Wii,2014-11-08,59
Wii,2014-11-15,57
Wii,2014-11-22,73
Wii,2014-11-29,104
Wii,2014-12-06,144
Wii,2014-12-13,204
Wii,2014-12-20,293
Wii,2014-12-27,220
Wii,2015-01-03,156
Wii,2015-01-10,45
Wii,2015-01-17,43
Wii,2015-01-24,43
Wii,2015-01-31,39
Wii,2015-02-07,31
Wii,2015-02-14,29
Wii,2015-02-21,26
Wii,2015-02-28,27
Wii,2015-03-07,26
Wii,2015-03-14,25
Wii,2015-03-21,28
Wii,2015-03-28,33
Wii,2015-04-04,24
Wii,2015-04-11,28
Wii,2015-04-18,26
Wii,2015-04-25,25
Wii,2015-05-02,34
Wii,2015-05-09,23
Wii,2015-05-16,22
Wii,2015-05-23,20
Wii,2015-05-30,21
Wii,2015-06-06,21
Wii,2015-06-13,21
Wii,2015-06-20,21
Wii,2015-06-27,27
Wii,2015-07-04,25
Wii,2015-07-11,19
Wii,2015-07-18,20
Wii,2015-07-25,23
Wii,2015-08-01,55
Wii,2015-08-08,40
Wii,2015-08-15,38
Wii,2015-08-22,35
Wii,2015-08-29,25
Wii,2015-09-05,19
Wii,2015-09-12,20
Wii,2015-09-19,20
Wii,2015-09-26,18
Wii,2015-10-03,19
Wii,2015-10-10,16
Wii,2015-10-17,18
Wii,2015-10-24,15
Wii,2015-10-31,13
Wii,2015-11-07,13
Wii,2015-11-14,13
Wii,2015-11-21,15
Wii,2015-11-28,20
Wii,2015-12-05,27
Wii,2015-12-12,39
Wii,2015-12-19,56
Wii,2015-12-26,43
Wii,2016-01-02,30
3DS,2011-02-26,374164
3DS,2011-03-05,208479
3DS,2011-03-12,100739
3DS,2011-03-19,63358
3DS,2011-03-26,52841
3DS,2011-04-02,43208
3DS,2011-04-09,32933
3DS,2011-04-16,26866
3DS,2011-04-23,22223
3DS,2011-04-30,26953
3DS,2011-05-07,27711
3DS,2011-05-14,17404
3DS,2011-05-21,16903
3DS,2011-05-28,23712
3DS,2011-06-04,27695
3DS,2011-06-11,24511
3DS,2011-06-18,40990
3DS,2011-06-25,27724
3DS,2011-07-02,30982
3DS,2011-07-09,23150
3DS,2011-07-16,46432
3DS,2011-07-23,32200
3DS,2011-07-30,16165
3DS,2011-08-06,3928
3DS,2011-08-13,206065
3DS,2011-08-20,106870
3DS,2011-08-27,59532
3DS,2011-09-03,55169
3DS,2011-09-10,49281
3DS,2011-09-17,60723
3DS,2011-09-24,69480
3DS,2011-10-01,57355
3DS,2011-10-08,52385
3DS,2011-10-15,54907
3DS,2011-10-22,74883
3DS,2011-10-29,66647
3DS,2011-11-05,137189
3DS,2011-11-12,97241
3DS,2011-11-19,89878
3DS,2011-11-26,118332
3DS,2011-12-03,209347
3DS,2011-12-10,365978
3DS,2011-12-17,372281
3DS,2011-12-24,497223
3DS,2011-12-31,200289
3DS,2012-01-07,244631
3DS,2012-01-14,104385
3DS,2012-01-21,76373
3DS,2012-01-28,88730
3DS,2012-02-04,74159
3DS,2012-02-11,68541
3DS,2012-02-18,88093
3DS,2012-02-25,75123
3DS,2012-03-03,68423
3DS,2012-03-10,68503
3DS,2012-03-17,63933
3DS,2012-03-24,93532
3DS,2012-03-31,119064
3DS,2012-04-07,72771
3DS,2012-04-14,62794
3DS,2012-04-21,85298
3DS,2012-04-28,72931
3DS,2012-05-05,95409
3DS,2012-05-12,46823
3DS,2012-05-19,43235
3DS,2012-05-26,55613
3DS,2012-06-02,99949
3DS,2012-06-09,63004
3DS,2012-06-16,60555
3DS,2012-06-23,71449
3DS,2012-06-30,68914
3DS,2012-07-07,53128
3DS,2012-07-14,48397
3DS,2012-07-21,43291
3DS,2012-07-28,239273
3DS,2012-08-04,122934
3DS,2012-08-11,104376
3DS,2012-08-18,107591
3DS,2012-08-25,70458
3DS,2012-09-01,74296
3DS,2012-09-08,60602
3DS,2012-09-15,57108
3DS,2012-09-22,60351
3DS,2012-09-29,78986
3DS,2012-10-06,60715
3DS,2012-10-13,81960
3DS,2012-10-20,60500
3DS,2012-10-27,62922
3DS,2012-11-03,87466
3DS,2012-11-10,178637
3DS,2012-11-17,164358
3DS,2012-11-24,162117
3DS,2012-12-01,163123
3DS,2012-12-08,213146
3DS,2012-12-15,325820
3DS,2012-12-22,422566
3DS,2012-12-29,258034
3DS,2013-01-05,294665
3DS,2013-01-12,100501
3DS,2013-01-19,86936
3DS,2013-01-26,78288
3DS,2013-02-02,80080
3DS,2013-02-09,135407
3DS,2013-02-16,99806
3DS,2013-02-23,74746
3DS,2013-03-02,77572
3DS,2013-03-09,60189
3DS,2013-03-16,68856
3DS,2013-03-23,75915
3DS,2013-03-30,66788
3DS,2013-04-06,55221
3DS,2013-04-13,47333
3DS,2013-04-20,72682
3DS,2013-04-27,56264
3DS,2013-05-04,74766
3DS,2013-05-11,48641
3DS,2013-05-18,36311
3DS,2013-05-25,52857
3DS,2013-06-01,41496
3DS,2013-06-08,35959
3DS,2013-06-15,43490
3DS,2013-06-22,39230
3DS,2013-06-29,47391
3DS,2013-07-06,41226
3DS,2013-07-13,42327
3DS,2013-07-20,55610
3DS,2013-07-27,56260
3DS,2013-08-03,67649
3DS,2013-08-10,57682
3DS,2013-08-17,71392
3DS,2013-08-24,51646
3DS,2013-08-31,62578
3DS,2013-09-07,79183
3DS,2013-09-14,284331
3DS,2013-09-21,168359
3DS,2013-09-28,136122
3DS,2013-10-05,120325
3DS,2013-10-12,229058
3DS,2013-10-19,159037
3DS,2013-10-26,115058
3DS,2013-11-02,86445
3DS,2013-11-09,77387
3DS,2013-11-16,64766
3DS,2013-11-23,77372
3DS,2013-11-30,103268
3DS,2013-12-07,125000
3DS,2013-12-14,182193
3DS,2013-12-21,240390
3DS,2013-12-28,204466
3DS,2014-01-04,184135
3DS,2014-01-11,62710
3DS,2014-01-18,48080
3DS,2014-01-25,39439
3DS,2014-02-01,37999
3DS,2014-02-08,48616
3DS,2014-02-15,40211
3DS,2014-02-22,30923
3DS,2014-03-01,37326
3DS,2014-03-08,32568
3DS,2014-03-15,32001
3DS,2014-03-22,37757
3DS,2014-03-29,60253
3DS,2014-04-05,31668
3DS,2014-04-12,24015
3DS,2014-04-19,21024
3DS,2014-04-26,33682
3DS,2014-05-03,41104
3DS,2014-05-10,38109
3DS,2014-05-17,24281
3DS,2014-05-24,24043
3DS,2014-05-31,24002
3DS,2014-06-07,36727
3DS,2014-06-14,27716
3DS,2014-06-21,25675
3DS,2014-06-28,27477
3DS,2014-07-05,27275
3DS,2014-07-12,59678
3DS,2014-07-19,39093
3DS,2014-07-26,40316
3DS,2014-08-02,40289
3DS,2014-08-09,41765
3DS,2014-08-16,50143
3DS,2014-08-23,34036
3DS,2014-08-30,36470
3DS,2014-09-06,28748
3DS,2014-09-13,42898
3DS,2014-09-20,44875
3DS,2014-09-27,31276
3DS,2014-10-04,22766
3DS,2014-10-11,258467
3DS,2014-10-18,114769
3DS,2014-10-25,98318
3DS,2014-11-01,66688
3DS,2014-11-08,73988
3DS,2014-11-15,57695
3DS,2014-11-22,85098
3DS,2014-11-29,97075
3DS,2014-12-06,118788
3DS,2014-12-13,161963
3DS,2014-12-20,210203
3DS,2014-12-27,209428
3DS,2015-01-03,176702
3DS,2015-01-10,63816
3DS,2015-01-17,47655
3DS,2015-01-24,35908
3DS,2015-01-31,34736
3DS,2015-02-07,32171
3DS,2015-02-14,56740
3DS,2015-02-21,34256
3DS,2015-02-28,33234
3DS,2015-03-07,31432
3DS,2015-03-14,28918
3DS,2015-03-21,26047
3DS,2015-03-28,28745
3DS,2015-04-04,32633
3DS,2015-04-11,25544
3DS,2015-04-18,21132
3DS,2015-04-25,21288
3DS,2015-05-02,26596
3DS,2015-05-09,25512
3DS,2015-05-16,16075
3DS,2015-05-23,15307
3DS,2015-05-30,17116
3DS,2015-06-06,17575
3DS,2015-06-13,25859
3DS,2015-06-20,24103
3DS,2015-06-27,32066
3DS,2015-07-04,27285
3DS,2015-07-11,28845
3DS,2015-07-18,26796
3DS,2015-07-25,27406
3DS,2015-08-01,53428
3DS,2015-08-08,37069
3DS,2015-08-15,43224
3DS,2015-08-22,29062
3DS,2015-08-29,48300
3DS,2015-09-05,32927
3DS,2015-09-12,26391
3DS,2015-09-19,26987
3DS,2015-09-26,28051
3DS,2015-10-03,23502
3DS,2015-10-10,22616
3DS,2015-10-17,23242
3DS,2015-10-24,20464
3DS,2015-10-31,20145
3DS,2015-11-07,28986
3DS,2015-11-14,27501
3DS,2015-11-21,34845
3DS,2015-11-28,132179
3DS,2015-12-05,96941
3DS,2015-12-12,109149
3DS,2015-12-19,146070
3DS,2015-12-26,162566
3DS,2016-01-02,122662
3DS,2016-01-09,54990
3DS,2016-01-16,36928
3DS,2016-01-23,34472
3DS,2016-01-30,28493
3DS,2016-02-06,23805
3DS,2016-02-13,24479
3DS,2016-02-20,21408
3DS,2016-02-27,23076
3DS,2016-03-05,24666
3DS,2016-03-12,23714
3DS,2016-03-19,23515
3DS,2016-03-26,27899
3DS,2016-04-02,27856
3DS,2016-04-09,22949
3DS,2016-04-16,18993
3DS,2016-04-23,16930
3DS,2016-04-30,24185
3DS,2016-05-07,24608
3DS,2016-05-14,16217
3DS,2016-05-21,14380
3DS,2016-05-28,14819
3DS,2016-06-04,14308
3DS,2016-06-11,23197
3DS,2016-06-18,20596
3DS,2016-06-25,21136
3DS,2016-07-02,20477
3DS,2016-07-09,19776
3DS,2016-07-16,25683
3DS,2016-07-23,25255
3DS,2016-07-30,27087
3DS,2016-08-06,29674
3DS,2016-08-13,31308
3DS,2016-08-20,27796
3DS,2016-08-27,22497
3DS,2016-09-03,22541
3DS,2016-09-10,20465
3DS,2016-09-17,37341
3DS,2016-09-24,34669
3DS,2016-10-01,27945
3DS,2016-10-08,32668
3DS,2016-10-15,29579
3DS,2016-10-22,25463
3DS,2016-10-29,25654
3DS,2016-11-05,29499
3DS,2016-11-12,31294
3DS,2016-11-19,110622
3DS,2016-11-26,70022
3DS,2016-12-03,70955
3DS,2016-12-10,94753
3DS,2016-12-17,125388
3DS,2016-12-24,204128
3DS,2016-12-31,95553
3DS,2017-01-07,105360
3DS,2017-01-14,36735
3DS,2017-01-21,28735
3DS,2017-01-28,25992
3DS,2017-02-04,27264
3DS,2017-02-11,26754
3DS,2017-02-18,21820
3DS,2017-02-25,22389
3DS,2017-03-04,25758
3DS,2017-03-11,23827
3DS,2017-03-18,44821
3DS,2017-03-25,42754
3DS,2017-04-01,33476
3DS,2017-04-08,25738
3DS,2017-04-15,23916
3DS,2017-04-22,22397
3DS,2017-04-29,22754
3DS,2017-05-06,26175
3DS,2017-05-13,16912
3DS,2017-05-20,17132
3DS,2017-05-27,17762
3DS,2017-06-03,15897
3DS,2017-06-10,14989
3DS,2017-06-17,14738
3DS,2017-06-24,14523
3DS,2017-07-01,15442
3DS,2017-07-08,14117
3DS,2017-07-15,56703
3DS,2017-07-22,32734
3DS,2017-07-29,141092
3DS,2017-08-05,60985
3DS,2017-08-12,45958
3DS,2017-08-19,34472
3DS,2017-08-26,24845
3DS,2017-09-02,26565
3DS,2017-09-09,21734
3DS,2017-09-16,21588
3DS,2017-09-23,19779
3DS,2017-09-30,20745
3DS,2017-10-07,22781
3DS,2017-10-14,21114
3DS,2017-10-21,16992
3DS,2017-10-28,17591
3DS,2017-11-04,20662
3DS,2017-11-11,21174
3DS,2017-11-18,44882
3DS,2017-11-25,36402
3DS,2017-12-02,37147
3DS,2017-12-09,47394
3DS,2017-12-16,58282
3DS,2017-12-23,81194
3DS,2017-12-30,38943
3DS,2018-01-06,49351
3DS,2018-01-13,19938
3DS,2018-01-20,15292
3DS,2018-01-27,11139
3DS,2018-02-03,11611
3DS,2018-02-10,10856
3DS,2018-02-17,10440
3DS,2018-02-24,10934
3DS,2018-03-03,11385
3DS,2018-03-10,10834
3DS,2018-03-17,9729
3DS,2018-03-24,11622
3DS,2018-03-31,10880
3DS,2018-04-07,9681
3DS,2018-04-14,8674
3DS,2018-04-21,7817
3DS,2018-04-28,7173
3DS,2018-05-05,11201
3DS,2018-05-12,6419
3DS,2018-05-19,6381
3DS,2018-05-26,6677
3DS,2018-06-02,6989
3DS,2018-06-09,6998
3DS,2018-06-16,7154
3DS,2018-06-23,6966
3DS,2018-06-30,7462
3DS,2018-07-07,7345
3DS,2018-07-14,7202
3DS,2018-07-21,11252
3DS,2018-07-28,8659
3DS,2018-08-04,12174
3DS,2018-08-11,10897
3DS,2018-08-18,11618
3DS,2018-08-25,7876
3DS,2018-09-01,8189
3DS,2018-09-08,7212
3DS,2018-09-15,6927
3DS,2018-09-22,7026
3DS,2018-09-29,7386
3DS,2018-10-06,7190
3DS,2018-10-13,6738
3DS,2018-10-20,6173
3DS,2018-10-27,5605
3DS,2018-11-03,6105
3DS,2018-11-10,6187
3DS,2018-11-17,6353
3DS,2018-11-24,9607
3DS,2018-12-01,10148
3DS,2018-12-08,13918
3DS,2018-12-15,19719
3DS,2018-12-22,26309
3DS,2018-12-29,12173
3DS,2019-01-05,26920
3DS,2019-01-12,5665
3DS,2019-01-19,5332
3DS,2019-01-26,4862
3DS,2019-02-02,4773
3DS,2019-02-09,4307
3DS,2019-02-16,4632
3DS,2019-02-23,4407
3DS,2019-03-02,7494
3DS,2019-03-09,5591
3DS,2019-03-16,5668
3DS,2019-03-23,7743
3DS,2019-03-30,5196
3DS,2019-04-06,4524
3DS,2019-04-13,3131
3DS,2019-04-20,3019
3DS,2019-04-27,3492
3DS,2019-05-04,7634
3DS,2019-05-11,4793
3DS,2019-05-18,2266
3DS,2019-05-25,2330
3DS,2019-06-01,2076
3DS,2019-06-08,2969
3DS,2019-06-15,2890
3DS,2019-06-22,2579
3DS,2019-06-29,2646
3DS,2019-07-06,2596
3DS,2019-07-13,2435
3DS,2019-07-20,2610
3DS,2019-07-27,2767
3DS,2019-08-03,2421
3DS,2019-08-10,2342
3DS,2019-08-17,5269
3DS,2019-08-24,2026
3DS,2019-08-31,1902
3DS,2019-09-07,1495
3DS,2019-09-14,1796
3DS,2019-09-21,1633
3DS,2019-09-28,2295
3DS,2019-10-05,1233
3DS,2019-10-12,1012
3DS,2019-10-19,906
3DS,2019-10-26,1025
3DS,2019-11-02,1021
3DS,2019-11-09,1646
3DS,2019-11-16,1233
3DS,2019-11-23,1027
3DS,2019-11-30,1531
3DS,2019-12-07,3907
3DS,2019-12-14,3454
3DS,2019-12-21,3124
3DS,2019-12-28,3023
3DS,2020-01-04,2418
3DS,2020-01-11,2487
3DS,2020-01-18,751
3DS,2020-01-25,698
3DS,2020-02-01,571
3DS,2020-02-08,545
3DS,2020-02-15,725
3DS,2020-02-22,1029
3DS,2020-02-29,1089
3DS,2020-03-07,1246
3DS,2020-03-14,1393
3DS,2020-03-21,992
3DS,2020-03-28,921
3DS,2020-04-04,1205
3DS,2020-04-11,1460
3DS,2020-04-18,1508
3DS,2020-04-25,1742
3DS,2020-05-02,1798
3DS,2020-05-09,1480
3DS,2020-05-16,1003
3DS,2020-05-23,2031
3DS,2020-05-30,1046
3DS,2020-06-06,1194
3DS,2020-06-13,1188
3DS,2020-06-20,1104
3DS,2020-06-27,918
3DS,2020-07-04,890
3DS,2020-07-11,772
3DS,2020-07-18,813
3DS,2020-07-25,951
3DS,2020-08-01,733
3DS,2020-08-08,823
3DS,2020-08-15,1092
3DS,2020-08-22,1060
3DS,2020-08-29,1002
3DS,2020-09-05,873
3DS,2020-09-12,817
3DS,2020-09-19,5084
3DS,2020-09-26,3826
3DS,2020-10-03,1452
3DS,2020-10-10,928
3DS,2020-10-17,809
3DS,2020-10-24,814
3DS,2020-10-31,1367
3DS,2020-11-07,539
3DS,2020-11-14,451
3DS,2020-11-21,539
3DS,2020-11-28,502
3DS,2020-12-05,468
3DS,2020-12-12,531
3DS,2020-12-19,568
3DS,2020-12-26,610
3DS,2021-01-02,685
3DS,2021-01-09,510
3DS,2021-01-16,514
3DS,2021-01-23,418
3DS,2021-01-30,542
3DS,2021-02-06,786
3DS,2021-02-13,756
3DS,2021-02-20,809
3DS,2021-02-27,621
3DS,2021-03-06,736
3DS,2021-03-13,841
3DS,2021-03-20,702
3DS,2021-03-27,906
3DS,2021-04-03,722
3DS,2021-04-10,609
3DS,2021-04-17,454
3DS,2021-04-24,538
3DS,2021-05-01,507
3DS,2021-05-08,457
3DS,2021-05-15,463
3DS,2021-05-22,351
3DS,2021-05-29,407
3DS,2021-06-05,317
3DS,2021-06-12,361
3DS,2021-06-19,448
3DS,2021-06-26,497
3DS,2021-07-03,682
3DS,2021-07-10,603
3DS,2021-07-17,547
3DS,2021-07-24,457
3DS,2021-07-31,341
3DS,2021-08-07,302
3DS,2021-08-14,512
3DS,2021-08-21,492
3DS,2021-08-28,473
3DS,2021-09-04,703
3DS,2021-09-11,708
3DS,2021-09-18,612
3DS,2021-09-25,531
3DS,2021-10-02,403
3DS,2021-10-09,362
3DS,2021-10-16,346
3DS,2021-10-23,403
3DS,2021-10-30,330
3DS,2021-11-06,362
3DS,2021-11-13,327
3DS,2021-11-20,311
3DS,2021-11-27,348
3DS,2021-12-04,309
3DS,2021-12-11,303
3DS,2021-12-18,286
3DS,2021-12-25,291
3DS,2022-01-01,274
PSV,2011-12-17,322488
PSV,2011-12-24,72104
PSV,2011-12-31,43640
PSV,2012-01-07,39795
PSV,2012-01-14,17031
PSV,2012-01-21,14068
PSV,2012-01-28,18636
PSV,2012-02-04,17031
PSV,2012-02-11,14400
PSV,2012-02-18,11510
PSV,2012-02-25,11034
PSV,2012-03-03,10208
PSV,2012-03-10,9944
PSV,2012-03-17,9846
PSV,2012-03-24,10507
PSV,2012-03-31,12269
PSV,2012-04-07,8695
PSV,2012-04-14,8150
PSV,2012-04-21,8160
PSV,2012-04-28,12507
PSV,2012-05-05,10670
PSV,2012-05-12,6324
PSV,2012-05-19,5836
PSV,2012-05-26,6931
PSV,2012-06-02,7559
PSV,2012-06-09,13542
PSV,2012-06-16,33837
PSV,2012-06-23,13442
PSV,2012-06-30,24727
PSV,2012-07-07,12997
PSV,2012-07-14,12530
PSV,2012-07-21,11239
PSV,2012-07-28,9874
PSV,2012-08-04,8436
PSV,2012-08-11,8986
PSV,2012-08-18,11669
PSV,2012-08-25,10142
PSV,2012-09-01,53588
PSV,2012-09-08,13133
PSV,2012-09-15,9945
PSV,2012-09-22,8901
PSV,2012-09-29,13246
PSV,2012-10-06,8393
PSV,2012-10-13,6601
PSV,2012-10-20,6790
PSV,2012-10-27,6164
PSV,2012-11-03,5319
PSV,2012-11-10,4011
PSV,2012-11-17,12223
PSV,2012-11-24,9706
PSV,2012-12-01,10295
PSV,2012-12-08,10588
PSV,2012-12-15,13849
PSV,2012-12-22,20160
PSV,2012-12-29,19328
PSV,2013-01-05,31837
PSV,2013-01-12,10534
PSV,2013-01-19,8846
PSV,2013-01-26,9027
PSV,2013-02-02,8815
PSV,2013-02-09,8186
PSV,2013-02-16,7760
PSV,2013-02-23,11789
PSV,2013-03-02,59897
PSV,2013-03-09,59444
PSV,2013-03-16,33784
PSV,2013-03-23,37825
PSV,2013-03-30,30944
PSV,2013-04-06,19728
PSV,2013-04-13,14624
PSV,2013-04-20,14828
PSV,2013-04-27,19013
PSV,2013-05-04,19853
PSV,2013-05-11,12457
PSV,2013-05-18,11106
PSV,2013-05-25,13104
PSV,2013-06-01,12185
PSV,2013-06-08,9982
PSV,2013-06-15,11179
PSV,2013-06-22,13307
PSV,2013-06-29,33532
PSV,2013-07-06,21667
PSV,2013-07-13,15222
PSV,2013-07-20,14039
PSV,2013-07-27,18967
PSV,2013-08-03,17210
PSV,2013-08-10,16608
PSV,2013-08-17,20129
PSV,2013-08-24,12416
PSV,2013-08-31,8792
PSV,2013-09-07,7311
PSV,2013-09-14,6000
PSV,2013-09-21,5218
PSV,2013-09-28,6185
PSV,2013-10-05,3638
PSV,2013-10-12,54790
PSV,2013-10-19,25063
PSV,2013-10-26,24473
PSV,2013-11-02,28085
PSV,2013-11-09,22200
PSV,2013-11-16,85754
PSV,2013-11-23,30683
PSV,2013-11-30,26378
PSV,2013-12-07,26441
PSV,2013-12-14,36997
PSV,2013-12-21,49670
PSV,2013-12-28,79975
PSV,2014-01-04,79736
PSV,2014-01-11,31476
PSV,2014-01-18,25355
PSV,2014-01-25,22386
PSV,2014-02-01,21546
PSV,2014-02-08,17175
PSV,2014-02-15,17767
PSV,2014-02-22,17482
PSV,2014-03-01,22097
PSV,2014-03-08,32168
PSV,2014-03-15,29601
PSV,2014-03-22,37179
PSV,2014-03-29,41462
PSV,2014-04-05,24970
PSV,2014-04-12,24031
PSV,2014-04-19,18888
PSV,2014-04-26,24869
PSV,2014-05-03,25390
PSV,2014-05-10,18383
PSV,2014-05-17,13568
PSV,2014-05-24,14540
PSV,2014-05-31,13136
PSV,2014-06-07,12055
PSV,2014-06-14,14273
PSV,2014-06-21,13725
PSV,2014-06-28,26595
PSV,2014-07-05,21037
PSV,2014-07-12,37690
PSV,2014-07-19,29322
PSV,2014-07-26,23358
PSV,2014-08-02,19615
PSV,2014-08-09,18984
PSV,2014-08-16,23129
PSV,2014-08-23,16647
PSV,2014-08-30,22074
PSV,2014-09-06,15229
PSV,2014-09-13,13463
PSV,2014-09-20,11967
PSV,2014-09-27,16866
PSV,2014-10-04,14829
PSV,2014-10-11,9296
PSV,2014-10-18,9737
PSV,2014-10-25,12848
PSV,2014-11-01,11170
PSV,2014-11-08,10192
PSV,2014-11-15,19139
PSV,2014-11-22,10471
PSV,2014-11-29,23323
PSV,2014-12-06,20433
PSV,2014-12-13,20888
PSV,2014-12-20,30014
PSV,2014-12-27,37789
PSV,2015-01-03,57749
PSV,2015-01-10,23560
PSV,2015-01-17,18420
PSV,2015-01-24,16208
PSV,2015-01-31,12984
PSV,2015-02-07,11595
PSV,2015-02-14,12168
PSV,2015-02-21,34305
PSV,2015-02-28,23449
PSV,2015-03-07,19427
PSV,2015-03-14,21447
PSV,2015-03-21,22232
PSV,2015-03-28,27688
PSV,2015-04-04,22108
PSV,2015-04-11,17323
PSV,2015-04-18,14485
PSV,2015-04-25,15307
PSV,2015-05-02,18428
PSV,2015-05-09,17675
PSV,2015-05-16,11299
PSV,2015-05-23,11312
PSV,2015-05-30,13148
PSV,2015-06-06,11683
PSV,2015-06-13,11167
PSV,2015-06-20,12075
PSV,2015-06-27,21832
PSV,2015-07-04,14596
PSV,2015-07-11,13933
PSV,2015-07-18,13173
PSV,2015-07-25,13430
PSV,2015-08-01,13212
PSV,2015-08-08,12443
PSV,2015-08-15,17110
PSV,2015-08-22,11491
PSV,2015-08-29,11954
PSV,2015-09-05,11018
PSV,2015-09-12,9140
PSV,2015-09-19,19150
PSV,2015-09-26,19227
PSV,2015-10-03,16297
PSV,2015-10-10,14357
PSV,2015-10-17,14828
PSV,2015-10-24,13621
PSV,2015-10-31,14863
PSV,2015-11-07,13643
PSV,2015-11-14,12782
PSV,2015-11-21,12367
PSV,2015-11-28,14915
PSV,2015-12-05,18212
PSV,2015-12-12,29917
PSV,2015-12-19,42241
PSV,2015-12-26,64166
PSV,2016-01-02,67572
PSV,2016-01-09,34528
PSV,2016-01-16,19256
PSV,2016-01-23,15367
PSV,2016-01-30,43739
PSV,2016-02-06,21309
PSV,2016-02-13,17351
PSV,2016-02-20,20277
PSV,2016-02-27,14948
PSV,2016-03-05,24244
PSV,2016-03-12,20282
PSV,2016-03-19,19256
PSV,2016-03-26,20042
PSV,2016-04-02,17718
PSV,2016-04-09,13243
PSV,2016-04-16,11896
PSV,2016-04-23,11968
PSV,2016-04-30,18905
PSV,2016-05-07,17247
PSV,2016-05-14,11590
PSV,2016-05-21,10648
PSV,2016-05-28,14991
PSV,2016-06-04,13295
PSV,2016-06-11,12108
PSV,2016-06-18,11276
PSV,2016-06-25,11507
PSV,2016-07-02,11208
PSV,2016-07-09,10974
PSV,2016-07-16,11319
PSV,2016-07-23,11070
PSV,2016-07-30,10998
PSV,2016-08-06,10005
PSV,2016-08-13,11858
PSV,2016-08-20,10503
PSV,2016-08-27,9123
PSV,2016-09-03,10202
PSV,2016-09-10,10168
PSV,2016-09-17,11397
PSV,2016-09-24,9445
PSV,2016-10-01,9098
PSV,2016-10-08,8572
PSV,2016-10-15,8369
PSV,2016-10-22,8574
PSV,2016-10-29,10354
PSV,2016-11-05,9572
PSV,2016-11-12,9511
PSV,2016-11-19,9783
PSV,2016-11-26,13461
PSV,2016-12-03,18382
PSV,2016-12-10,19275
PSV,2016-12-17,32466
PSV,2016-12-24,59142
PSV,2016-12-31,29963
PSV,2017-01-07,41031
PSV,2017-01-14,19284
PSV,2017-01-21,13734
PSV,2017-01-28,9854
PSV,2017-02-04,9663
PSV,2017-02-11,8597
PSV,2017-02-18,8198
PSV,2017-02-25,9692
PSV,2017-03-04,9834
PSV,2017-03-11,8398
PSV,2017-03-18,8138
PSV,2017-03-25,6568
PSV,2017-04-01,6509
PSV,2017-04-08,5082
PSV,2017-04-15,4753
PSV,2017-04-22,4231
PSV,2017-04-29,5083
PSV,2017-05-06,6021
PSV,2017-05-13,2153
PSV,2017-05-20,3164
PSV,2017-05-27,3257
PSV,2017-06-03,3623
PSV,2017-06-10,3191
PSV,2017-06-17,3264
PSV,2017-06-24,3123
PSV,2017-07-01,3581
PSV,2017-07-08,3512
PSV,2017-07-15,3535
PSV,2017-07-22,3512
PSV,2017-07-29,3806
PSV,2017-08-05,3749
PSV,2017-08-12,3673
PSV,2017-08-19,4273
PSV,2017-08-26,3183
PSV,2017-09-02,2901
PSV,2017-09-09,2976
PSV,2017-09-16,2623
PSV,2017-09-23,2742
PSV,2017-09-30,2752
PSV,2017-10-07,2636
PSV,2017-10-14,2687
PSV,2017-10-21,2429
PSV,2017-10-28,2573
PSV,2017-11-04,2554
PSV,2017-11-11,2190
PSV,2017-11-18,2942
PSV,2017-11-25,4502
PSV,2017-12-02,4967
PSV,2017-12-09,6541
PSV,2017-12-16,7416
PSV,2017-12-23,10667
PSV,2017-12-30,7683
PSV,2018-01-06,7120
PSV,2018-01-13,3198
PSV,2018-01-20,2973
PSV,2018-01-27,2535
PSV,2018-02-03,2051
PSV,2018-02-10,2299
PSV,2018-02-17,3010
PSV,2018-02-24,2851
PSV,2018-03-03,4209
PSV,2018-03-10,3733
PSV,2018-03-17,1869
PSV,2018-03-24,1878
PSV,2018-03-31,2063
PSV,2018-04-07,1194
PSV,2018-04-14,1939
PSV,2018-04-21,1848
PSV,2018-04-28,2422
PSV,2018-05-05,3450
PSV,2018-05-12,1363
PSV,2018-05-19,1347
PSV,2018-05-26,1695
PSV,2018-06-02,1502
PSV,2018-06-09,1949
PSV,2018-06-16,1072
PSV,2018-06-23,1210
PSV,2018-06-30,1243
PSV,2018-07-07,1197
PSV,2018-07-14,1983
PSV,2018-07-21,2075
PSV,2018-07-28,1218
PSV,2018-08-04,1189
PSV,2018-08-11,1323
PSV,2018-08-18,1032
PSV,2018-08-25,1486
PSV,2018-09-01,1419
PSV,2018-09-08,1336
PSV,2018-09-15,1972
PSV,2018-09-22,1696
PSV,2018-09-29,1684
PSV,2018-10-06,1654
PSV,2018-10-13,1519
PSV,2018-10-20,1389
PSV,2018-10-27,1093
PSV,2018-11-03,1908
PSV,2018-11-10,1826
PSV,2018-11-17,1851
PSV,2018-11-24,1712
PSV,2018-12-01,1779
PSV,2018-12-08,1762
PSV,2018-12-15,1817
PSV,2018-12-22,2939
PSV,2018-12-29,1924
PSV,2019-01-05,1375
PSV,2019-01-12,908
PSV,2019-01-19,973
PSV,2019-01-26,909
PSV,2019-02-02,805
PSV,2019-02-09,887
PSV,2019-02-16,937
PSV,2019-02-23,789
