console,week,sales
PSV,2013-08-03,33928
PSV,2013-08-10,36663
PSV,2013-08-17,38207
PSV,2013-08-24,37365
PSV,2013-08-31,36208
PSV,2013-09-07,34282
PSV,2013-09-14,32600
PSV,2013-09-21,31033
PSV,2013-09-28,33000
PSV,2013-10-05,33246
PSV,2013-10-12,84638
PSV,2013-10-19,58469
PSV,2013-10-26,58254
PSV,2013-11-02,63636
PSV,2013-11-09,60440
PSV,2013-11-16,127792
PSV,2013-11-23,80548
PSV,2013-11-30,136707
PSV,2013-12-07,111509
PSV,2013-12-14,132103
PSV,2013-12-21,156236
PSV,2013-12-28,172379
PSV,2014-01-04,128617
PSV,2014-01-11,64293
PSV,2014-01-18,51670
PSV,2014-01-25,45232
PSV,2014-02-01,42851
PSV,2014-02-08,39378
PSV,2014-02-15,40305
PSV,2014-02-22,39679
PSV,2014-03-01,42551
PSV,2014-03-08,51895
PSV,2014-03-15,49173
PSV,2014-03-22,59674
PSV,2014-03-29,61789
PSV,2014-04-05,41811
PSV,2014-04-12,40388
PSV,2014-04-19,34309
PSV,2014-04-26,39827
PSV,2014-05-03,39216
PSV,2014-05-10,71695
PSV,2014-05-17,38340
PSV,2014-05-24,36807
PSV,2014-05-31,34703
PSV,2014-06-07,32348
PSV,2014-06-14,33570
PSV,2014-06-21,32092
PSV,2014-06-28,45018
PSV,2014-07-05,39139
PSV,2014-07-12,56945
PSV,2014-07-19,46703
PSV,2014-07-26,40662
PSV,2014-08-02,36532
PSV,2014-08-09,35489
PSV,2014-08-16,38486
PSV,2014-08-23,32241
PSV,2014-08-30,38920
PSV,2014-09-06,34617
PSV,2014-09-13,32329
PSV,2014-09-20,31342
PSV,2014-09-27,36163
PSV,2014-10-04,33841
PSV,2014-10-11,28975
PSV,2014-10-18,30867
PSV,2014-10-25,36615
PSV,2014-11-01,38462
PSV,2014-11-08,39617
PSV,2014-11-15,58405
PSV,2014-11-22,62095
PSV,2014-11-29,107935
PSV,2014-12-06,104364
PSV,2014-12-13,117051
PSV,2014-12-20,141878
PSV,2014-12-27,120785
PSV,2015-01-03,99004
PSV,2015-01-10,45719
PSV,2015-01-17,34463
PSV,2015-01-24,31493
PSV,2015-01-31,26092
PSV,2015-02-07,25627
PSV,2015-02-14,27878
PSV,2015-02-21,54033
PSV,2015-02-28,40590
PSV,2015-03-07,35835
PSV,2015-03-14,36578
PSV,2015-03-21,47313
PSV,2015-03-28,44234
PSV,2015-04-04,38729
PSV,2015-04-11,30004
PSV,2015-04-18,26759
PSV,2015-04-25,26751
PSV,2015-05-02,29184
PSV,2015-05-09,29420
PSV,2015-05-16,22980
PSV,2015-05-23,22204
PSV,2015-05-30,23476
PSV,2015-06-06,21494
PSV,2015-06-13,21037
PSV,2015-06-20,21293
PSV,2015-06-27,32265
PSV,2015-07-04,24739
PSV,2015-07-11,22991
PSV,2015-07-18,21730
PSV,2015-07-25,21913
PSV,2015-08-01,21639
PSV,2015-08-08,20466
PSV,2015-08-15,25391
PSV,2015-08-22,20242
PSV,2015-08-29,21603
PSV,2015-09-05,21054
PSV,2015-09-12,17440
PSV,2015-09-19,29453
PSV,2015-09-26,29902
PSV,2015-10-03,28248
PSV,2015-10-10,26319
PSV,2015-10-17,27363
PSV,2015-10-24,26273
PSV,2015-10-31,29447
PSV,2015-11-07,30007
PSV,2015-11-14,31062
PSV,2015-11-21,35366
PSV,2015-11-28,51172
PSV,2015-12-05,50347
PSV,2015-12-12,70449
PSV,2015-12-19,93994
PSV,2015-12-26,121972
PSV,2016-01-02,100087
PSV,2016-01-09,52035
PSV,2016-01-16,33043
PSV,2016-01-23,28180
PSV,2016-01-30,56189
PSV,2016-02-06,33848
PSV,2016-02-13,30452
PSV,2016-02-20,32919
PSV,2016-02-27,27754
PSV,2016-03-05,36037
PSV,2016-03-12,30985
PSV,2016-03-19,30708
PSV,2016-03-26,31346
PSV,2016-04-02,28965
PSV,2016-04-09,23354
PSV,2016-04-16,22329
PSV,2016-04-23,22216
PSV,2016-04-30,28181
PSV,2016-05-07,26101
PSV,2016-05-14,20528
PSV,2016-05-21,18679
PSV,2016-05-28,23522
PSV,2016-06-04,20802
PSV,2016-06-11,19180
PSV,2016-06-18,19116
PSV,2016-06-25,19237
PSV,2016-07-02,18821
PSV,2016-07-09,18430
PSV,2016-07-16,18833
PSV,2016-07-23,18359
PSV,2016-07-30,18543
PSV,2016-08-06,16876
PSV,2016-08-13,19270
PSV,2016-08-20,17504
PSV,2016-08-27,16153
PSV,2016-09-03,18006
PSV,2016-09-10,17610
PSV,2016-09-17,20630
PSV,2016-09-24,18469
PSV,2016-10-01,19207
PSV,2016-10-08,19381
PSV,2016-10-15,19108
PSV,2016-10-22,19974
PSV,2016-10-29,20972
PSV,2016-11-05,20955
PSV,2016-11-12,22291
PSV,2016-11-19,24660
PSV,2016-11-26,34687
PSV,2016-12-03,39556
PSV,2016-12-10,43544
PSV,2016-12-17,59576
PSV,2016-12-24,88171
PSV,2016-12-31,49093
PSV,2017-01-07,53352
PSV,2017-01-14,29819
PSV,2017-01-21,23425
PSV,2017-01-28,17872
PSV,2017-02-04,17705
PSV,2017-02-11,17674
PSV,2017-02-18,16449
PSV,2017-02-25,16266
PSV,2017-03-04,16471
PSV,2017-03-11,15102
PSV,2017-03-18,15106
PSV,2017-03-25,11926
PSV,2017-04-01,11642
PSV,2017-04-08,9418
PSV,2017-04-15,9521
PSV,2017-04-22,7191
PSV,2017-04-29,8808
PSV,2017-05-06,9676
PSV,2017-05-13,5467
PSV,2017-05-20,6352
PSV,2017-05-27,6529
PSV,2017-06-03,6166
PSV,2017-06-10,5656
PSV,2017-06-17,5714
PSV,2017-06-24,5456
PSV,2017-07-01,5716
PSV,2017-07-08,5679
PSV,2017-07-15,5557
PSV,2017-07-22,5451
PSV,2017-07-29,5770
PSV,2017-08-05,5759
PSV,2017-08-12,5786
PSV,2017-08-19,6188
PSV,2017-08-26,5167
PSV,2017-09-02,4911
PSV,2017-09-09,5077
PSV,2017-09-16,4706
PSV,2017-09-23,4668
PSV,2017-09-30,4792
PSV,2017-10-07,4744
PSV,2017-10-14,4698
PSV,2017-10-21,4668
PSV,2017-10-28,4886
PSV,2017-11-04,5142
PSV,2017-11-11,5028
PSV,2017-11-18,5670
PSV,2017-11-25,8070
PSV,2017-12-02,8829
PSV,2017-12-09,11818
PSV,2017-12-16,13709
PSV,2017-12-23,17480
PSV,2017-12-30,11312
PSV,2018-01-06,8737
PSV,2018-01-13,4421
PSV,2018-01-20,4058
PSV,2018-01-27,3536
PSV,2018-02-03,2832
PSV,2018-02-10,3029
PSV,2018-02-17,3806
PSV,2018-02-24,3495
PSV,2018-03-03,4824
PSV,2018-03-10,4387
PSV,2018-03-17,2487
PSV,2018-03-24,2403
PSV,2018-03-31,2513
PSV,2018-04-07,1648
PSV,2018-04-14,2341
PSV,2018-04-21,2215
PSV,2018-04-28,2816
PSV,2018-05-05,3814
PSV,2018-05-12,1681
PSV,2018-05-19,1741
PSV,2018-05-26,2019
PSV,2018-06-02,1798
PSV,2018-06-09,2213
PSV,2018-06-16,1401
PSV,2018-06-23,1452
PSV,2018-06-30,1468
PSV,2018-07-07,1423
PSV,2018-07-14,2202
PSV,2018-07-21,2277
PSV,2018-07-28,1394
PSV,2018-08-04,1362
PSV,2018-08-11,1494
PSV,2018-08-18,1197
PSV,2018-08-25,1654
PSV,2018-09-01,1581
PSV,2018-09-08,1490
PSV,2018-09-15,2122
PSV,2018-09-22,1849
PSV,2018-09-29,1822
PSV,2018-10-06,1801
PSV,2018-10-13,1648
PSV,2018-10-20,1521
PSV,2018-10-27,1235
PSV,2018-11-03,2051
PSV,2018-11-10,1980
PSV,2018-11-17,2026
PSV,2018-11-24,1953
PSV,2018-12-01,2008
PSV,2018-12-08,1995
PSV,2018-12-15,2049
PSV,2018-12-22,3175
PSV,2018-12-29,2106
PSV,2019-01-05,1375
PSV,2019-01-12,908
PSV,2019-01-19,973
PSV,2019-01-26,909
PSV,2019-02-02,805
PSV,2019-02-09,887
PSV,2019-02-16,937
PSV,2019-02-23,789
PSV,2019-03-02,607
PSV,2019-03-09,425
PSV,2019-03-16,417
PSV,2019-03-23,331
PSV,2019-03-30,323
PSV,2019-04-06,298
PSV,2019-04-13,229
PSV,2019-04-20,217
PSV,2019-04-27,282
PSV,2019-05-04,231
PSV,2019-05-11,287
PSV,2019-05-18,128
PSV,2019-05-25,191
PSV,2019-06-01,134
PSV,2019-06-08,132
PSV,2019-06-15,123
PSV,2019-06-22,114
PSV,2019-06-29,122
PSV,2019-07-06,112
PSV,2019-07-13,105
PSV,2019-07-20,95
PSV,2019-07-27,93
PSV,2019-08-03,96
PSV,2019-08-10,81
PSV,2019-08-17,93
PSV,2019-08-24,53
PSV,2019-08-31,38
PSV,2019-09-07,22
PSV,2019-09-14,30
PSV,2019-09-21,16
PSV,2019-09-28,25
PSV,2019-10-05,19
PSV,2019-10-12,14
PSV,2019-10-19,19
PSV,2019-10-26,16
PSV,2019-11-02,15
PSV,2019-11-09,10
PSV,2019-11-16,19
PSV,2019-11-23,11
PSV,2019-11-30,14
PSV,2019-12-07,31
PSV,2019-12-14,37
PSV,2019-12-21,26
PSV,2019-12-28,38
PSP,2004-12-11,163812
PSP,2004-12-18,83598
PSP,2004-12-25,98771
PSP,2005-01-01,122707
PSP,2005-01-08,58981
PSP,2005-01-15,61279
PSP,2005-01-22,66884
PSP,2005-01-29,73145
PSP,2005-02-05,50569
PSP,2005-02-12,49540
PSP,2005-02-19,40384
PSP,2005-02-26,45589
PSP,2005-03-05,51565
PSP,2005-03-12,48704
PSP,2005-03-19,44724
PSP,2005-03-26,516995
PSP,2005-04-02,234438
PSP,2005-04-09,160465
PSP,2005-04-16,141813
PSP,2005-04-23,131521
PSP,2005-04-30,133091
PSP,2005-05-07,145769
PSP,2005-05-14,99614
PSP,2005-05-21,92261
PSP,2005-05-28,97702
PSP,2005-06-04,98832
PSP,2005-06-11,101252
PSP,2005-06-18,99461
PSP,2005-06-25,99394
PSP,2005-07-02,94898
PSP,2005-07-09,88085
PSP,2005-07-16,83172
PSP,2005-07-23,77459
PSP,2005-07-30,78245
PSP,2005-08-06,74488
PSP,2005-08-13,76899
PSP,2005-08-20,72171
PSP,2005-08-27,66634
PSP,2005-09-03,685965
PSP,2005-09-10,235414
PSP,2005-09-17,211327
PSP,2005-09-24,161128
PSP,2005-10-01,142594
PSP,2005-10-08,154308
PSP,2005-10-15,138824
PSP,2005-10-22,117996
PSP,2005-10-29,136799
PSP,2005-11-05,154531
PSP,2005-11-12,160188
PSP,2005-11-19,296012
PSP,2005-11-26,418430
PSP,2005-12-03,522102
PSP,2005-12-10,608491
PSP,2005-12-17,718088
PSP,2005-12-24,872252
PSP,2005-12-31,422874
PSP,2006-01-07,285716
PSP,2006-01-14,189128
PSP,2006-01-21,172010
PSP,2006-01-28,162608
PSP,2006-02-04,156084
PSP,2006-02-11,161321
PSP,2006-02-18,160325
PSP,2006-02-25,162538
PSP,2006-03-04,163807
PSP,2006-03-11,153556
PSP,2006-03-18,143628
PSP,2006-03-25,151125
PSP,2006-04-01,160744
PSP,2006-04-08,163872
PSP,2006-04-15,167674
PSP,2006-04-22,174180
PSP,2006-04-29,179187
PSP,2006-05-06,174277
PSP,2006-05-13,161408
PSP,2006-05-20,154642
PSP,2006-05-27,152003
PSP,2006-06-03,142854
PSP,2006-06-10,138297
PSP,2006-06-17,139576
PSP,2006-06-24,138598
PSP,2006-07-01,137724
PSP,2006-07-08,135588
PSP,2006-07-15,138508
PSP,2006-07-22,139100
PSP,2006-07-29,136225
PSP,2006-08-05,134151
PSP,2006-08-12,129817
PSP,2006-08-19,126444
PSP,2006-08-26,113115
PSP,2006-09-02,109896
PSP,2006-09-09,104266
PSP,2006-09-16,101450
PSP,2006-09-23,96160
PSP,2006-09-30,100053
PSP,2006-10-07,90666
PSP,2006-10-14,87267
PSP,2006-10-21,93557
PSP,2006-10-28,123558
PSP,2006-11-04,148973
PSP,2006-11-11,168872
PSP,2006-11-18,189724
PSP,2006-11-25,353884
PSP,2006-12-02,344584
PSP,2006-12-09,465354
PSP,2006-12-16,587607
PSP,2006-12-23,767646
PSP,2006-12-30,286237
PSP,2007-01-06,269418
PSP,2007-01-13,182400
PSP,2007-01-20,169356
PSP,2007-01-27,163208
PSP,2007-02-03,155644
PSP,2007-02-10,151153
PSP,2007-02-17,151251
PSP,2007-02-24,210149
PSP,2007-03-03,175399
PSP,2007-03-10,163712
PSP,2007-03-17,150424
PSP,2007-03-24,141159
PSP,2007-03-31,138964
PSP,2007-04-07,149509
PSP,2007-04-14,158519
PSP,2007-04-21,156114
PSP,2007-04-28,164685
PSP,2007-05-05,227438
PSP,2007-05-12,228145
PSP,2007-05-19,208978
PSP,2007-05-26,197739
PSP,2007-06-02,195539
PSP,2007-06-09,189454
PSP,2007-06-16,188254
PSP,2007-06-23,186788
PSP,2007-06-30,195927
PSP,2007-07-07,183447
PSP,2007-07-14,179589
PSP,2007-07-21,179753
PSP,2007-07-28,172989
PSP,2007-08-04,164166
PSP,2007-08-11,151222
PSP,2007-08-18,146355
PSP,2007-08-25,130468
PSP,2007-09-01,121530
PSP,2007-09-08,120771
PSP,2007-09-15,330180
PSP,2007-09-22,509170
PSP,2007-09-29,350051
PSP,2007-10-06,302480
PSP,2007-10-13,254440
PSP,2007-10-20,251277
PSP,2007-10-27,243047
PSP,2007-11-03,239942
PSP,2007-11-10,254744
PSP,2007-11-17,280499
PSP,2007-11-24,447202
PSP,2007-12-01,436940
PSP,2007-12-08,558836
PSP,2007-12-15,734620
PSP,2007-12-22,842113
PSP,2007-12-29,584140
PSP,2008-01-05,486314
PSP,2008-01-12,268075
PSP,2008-01-19,242800
PSP,2008-01-26,230377
PSP,2008-02-02,226092
PSP,2008-02-09,229264
PSP,2008-02-16,207771
PSP,2008-02-23,205843
PSP,2008-03-01,251096
PSP,2008-03-08,224147
PSP,2008-03-15,215152
PSP,2008-03-22,228081
PSP,2008-03-29,326411
PSP,2008-04-05,296701
PSP,2008-04-12,255585
PSP,2008-04-19,226010
PSP,2008-04-26,231085
PSP,2008-05-03,241166
PSP,2008-05-10,211167
PSP,2008-05-17,189813
PSP,2008-05-24,184151
PSP,2008-05-31,199213
PSP,2008-06-07,206875
PSP,2008-06-14,217418
PSP,2008-06-21,224933
PSP,2008-06-28,228146
PSP,2008-07-05,230965
PSP,2008-07-12,236261
PSP,2008-07-19,255796
PSP,2008-07-26,245952
PSP,2008-08-02,224690
PSP,2008-08-09,217604
PSP,2008-08-16,242941
PSP,2008-08-23,210002
PSP,2008-08-30,183331
PSP,2008-09-06,164560
PSP,2008-09-13,144388
PSP,2008-09-20,140094
PSP,2008-09-27,136363
PSP,2008-10-04,141670
PSP,2008-10-11,141869
PSP,2008-10-18,312893
PSP,2008-10-25,202223
PSP,2008-11-01,189781
PSP,2008-11-08,201662
PSP,2008-11-15,217455
PSP,2008-11-22,274756
PSP,2008-11-29,501600
PSP,2008-12-06,481914
PSP,2008-12-13,567750
PSP,2008-12-20,789604
PSP,2008-12-27,662743
PSP,2009-01-03,495850
PSP,2009-01-10,265907
PSP,2009-01-17,187818
PSP,2009-01-24,168232
PSP,2009-01-31,196400
PSP,2009-02-07,168220
PSP,2009-02-14,157279
PSP,2009-02-21,151621
PSP,2009-02-28,157718
PSP,2009-03-07,181573
PSP,2009-03-14,157466
PSP,2009-03-21,184212
PSP,2009-03-28,171061
PSP,2009-04-04,165132
PSP,2009-04-11,147517
PSP,2009-04-18,142432
PSP,2009-04-25,137344
PSP,2009-05-02,148085
PSP,2009-05-09,141658
PSP,2009-05-16,120838
PSP,2009-05-23,117278
PSP,2009-05-30,122754
PSP,2009-06-06,118325
PSP,2009-06-13,122944
PSP,2009-06-20,124764
PSP,2009-06-27,139587
PSP,2009-07-04,156095
PSP,2009-07-11,146636
PSP,2009-07-18,138848
PSP,2009-07-25,140754
PSP,2009-08-01,141222
PSP,2009-08-08,137271
PSP,2009-08-15,135893
PSP,2009-08-22,117889
PSP,2009-08-29,141690
PSP,2009-09-05,122214
PSP,2009-09-12,110942
PSP,2009-09-19,108685
PSP,2009-09-26,99172
PSP,2009-10-03,213188
PSP,2009-10-10,182966
PSP,2009-10-17,158569
PSP,2009-10-24,160634
PSP,2009-10-31,200112
PSP,2009-11-07,193651
PSP,2009-11-14,205547
PSP,2009-11-21,231239
PSP,2009-11-28,375038
PSP,2009-12-05,390760
PSP,2009-12-12,444516
PSP,2009-12-19,531912
PSP,2009-12-26,610365
PSP,2010-01-02,423122
PSP,2010-01-09,348838
PSP,2010-01-16,202620
PSP,2010-01-23,176638
PSP,2010-01-30,168178
PSP,2010-02-06,147076
PSP,2010-02-13,135120
PSP,2010-02-20,140536
PSP,2010-02-27,141386
PSP,2010-03-06,164334
PSP,2010-03-13,138918
PSP,2010-03-20,139745
PSP,2010-03-27,139536
PSP,2010-04-03,133895
PSP,2010-04-10,122555
PSP,2010-04-17,111133
PSP,2010-04-24,108068
PSP,2010-05-01,144121
PSP,2010-05-08,133451
PSP,2010-05-15,113127
PSP,2010-05-22,100125
PSP,2010-05-29,104244
PSP,2010-06-05,106735
PSP,2010-06-12,148187
PSP,2010-06-19,115444
PSP,2010-06-26,121450
PSP,2010-07-03,131155
PSP,2010-07-10,125701
PSP,2010-07-17,124442
PSP,2010-07-24,122406
PSP,2010-07-31,147280
PSP,2010-08-07,126960
PSP,2010-08-14,126201
PSP,2010-08-21,110406
PSP,2010-08-28,143848
PSP,2010-09-04,119018
PSP,2010-09-11,145728
PSP,2010-09-18,122814
PSP,2010-09-25,122695
PSP,2010-10-02,123443
PSP,2010-10-09,118125
PSP,2010-10-16,120482
PSP,2010-10-23,112856
PSP,2010-10-30,131636
PSP,2010-11-06,139422
PSP,2010-11-13,157701
PSP,2010-11-20,251087
PSP,2010-11-27,335030
PSP,2010-12-04,563652
PSP,2010-12-11,442892
PSP,2010-12-18,486481
PSP,2010-12-25,568726
PSP,2011-01-01,327279
PSP,2011-01-08,238416
PSP,2011-01-15,137574
PSP,2011-01-22,134392
PSP,2011-01-29,128762
PSP,2011-02-05,115309
PSP,2011-02-12,196376
PSP,2011-02-19,158201
PSP,2011-02-26,145770
PSP,2011-03-05,184361
PSP,2011-03-12,136858
PSP,2011-03-19,110237
PSP,2011-03-26,127774
PSP,2011-04-02,135311
PSP,2011-04-09,115226
PSP,2011-04-16,108568
PSP,2011-04-23,132572
PSP,2011-04-30,159473
PSP,2011-05-07,165672
PSP,2011-05-14,129127
PSP,2011-05-21,119773
PSP,2011-05-28,124020
PSP,2011-06-04,119656
PSP,2011-06-11,116578
PSP,2011-06-18,122766
PSP,2011-06-25,122302
PSP,2011-07-02,132277
PSP,2011-07-09,124053
PSP,2011-07-16,119251
PSP,2011-07-23,115408
PSP,2011-07-30,125080
PSP,2011-08-06,128257
PSP,2011-08-13,130412
PSP,2011-08-20,123139
PSP,2011-08-27,113480
PSP,2011-09-03,107720
PSP,2011-09-10,100502
PSP,2011-09-17,96868
PSP,2011-09-24,95959
PSP,2011-10-01,104265
PSP,2011-10-08,105695
PSP,2011-10-15,102419
PSP,2011-10-22,99744
PSP,2011-10-29,115827
PSP,2011-11-05,118654
PSP,2011-11-12,122621
PSP,2011-11-19,163812
PSP,2011-11-26,227220
PSP,2011-12-03,201442
PSP,2011-12-10,270370
PSP,2011-12-17,319881
PSP,2011-12-24,372632
PSP,2011-12-31,196641
PSP,2012-01-07,210471
PSP,2012-01-14,96936
PSP,2012-01-21,89324
PSP,2012-01-28,83224
PSP,2012-02-04,85937
PSP,2012-02-11,88427
PSP,2012-02-18,87343
PSP,2012-02-25,86081
PSP,2012-03-03,81289
PSP,2012-03-10,78422
PSP,2012-03-17,77327
PSP,2012-03-24,76310
PSP,2012-03-31,74147
PSP,2012-04-07,77257
PSP,2012-04-14,65915
PSP,2012-04-21,59756
PSP,2012-04-28,72827
PSP,2012-05-05,68173
PSP,2012-05-12,57280
PSP,2012-05-19,57587
PSP,2012-05-26,58841
PSP,2012-06-02,56353
PSP,2012-06-09,55066
PSP,2012-06-16,52828
PSP,2012-06-23,54462
PSP,2012-06-30,54252
PSP,2012-07-07,58539
PSP,2012-07-14,56936
PSP,2012-07-21,57598
PSP,2012-07-28,56638
PSP,2012-08-04,57617
PSP,2012-08-11,55499
PSP,2012-08-18,54431
PSP,2012-08-25,48609
PSP,2012-09-01,49866
PSP,2012-09-08,47033
PSP,2012-09-15,46650
PSP,2012-09-22,51997
PSP,2012-09-29,63766
PSP,2012-10-06,55864
PSP,2012-10-13,52583
PSP,2012-10-20,54279
PSP,2012-10-27,55174
PSP,2012-11-03,58413
PSP,2012-11-10,74605
PSP,2012-11-17,93294
PSP,2012-11-24,150080
PSP,2012-12-01,132391
PSP,2012-12-08,161858
PSP,2012-12-15,203096
PSP,2012-12-22,258193
PSP,2012-12-29,182479
PSP,2013-01-05,166063
PSP,2013-01-12,90265
PSP,2013-01-19,72601
PSP,2013-01-26,63520
PSP,2013-02-02,58379
PSP,2013-02-09,54243
PSP,2013-02-16,56741
PSP,2013-02-23,55607
PSP,2013-03-02,54512
PSP,2013-03-09,60515
PSP,2013-03-16,51084
PSP,2013-03-23,46498
PSP,2013-03-30,50939
PSP,2013-04-06,44211
PSP,2013-04-13,41168
PSP,2013-04-20,39898
PSP,2013-04-27,41187
PSP,2013-05-04,40887
PSP,2013-05-11,37127
PSP,2013-05-18,38262
PSP,2013-05-25,38495
PSP,2013-06-01,37509
PSP,2013-06-08,36779
PSP,2013-06-15,37934
PSP,2013-06-22,38494
PSP,2013-06-29,38678
PSP,2013-07-06,36918
PSP,2013-07-13,36823
PSP,2013-07-20,35799
PSP,2013-07-27,36493
PSP,2013-08-03,35344
PSP,2013-08-10,35455
PSP,2013-08-17,38170
PSP,2013-08-24,35815
PSP,2013-08-31,35461
PSP,2013-09-07,33559
PSP,2013-09-14,33862
PSP,2013-09-21,33918
PSP,2013-09-28,33994
PSP,2013-10-05,32937
PSP,2013-10-12,31789
PSP,2013-10-19,33408
PSP,2013-10-26,35481
PSP,2013-11-02,41755
PSP,2013-11-09,47969
PSP,2013-11-16,94653
PSP,2013-11-23,113642
PSP,2013-11-30,126726
PSP,2013-12-07,142578
PSP,2013-12-14,150481
PSP,2013-12-21,152939
PSP,2013-12-28,154028
PSP,2014-01-04,113369
PSP,2014-01-11,68053
PSP,2014-01-18,50026
PSP,2014-01-25,40875
PSP,2014-02-01,35624
PSP,2014-02-08,33442
PSP,2014-02-15,33456
PSP,2014-02-22,31215
PSP,2014-03-01,31178
PSP,2014-03-08,30546
PSP,2014-03-15,30468
PSP,2014-03-22,29034
PSP,2014-03-29,28329
PSP,2014-04-05,25766
PSP,2014-04-12,24432
PSP,2014-04-19,23292
PSP,2014-04-26,23097
PSP,2014-05-03,23302
PSP,2014-05-10,22649
PSP,2014-05-17,21507
PSP,2014-05-24,20957
PSP,2014-05-31,20827
PSP,2014-06-07,30369
PSP,2014-06-14,27319
PSP,2014-06-21,23432
PSP,2014-06-28,22101
PSP,2014-07-05,19803
PSP,2014-07-12,18368
PSP,2014-07-19,18500
PSP,2014-07-26,18165
PSP,2014-08-02,17796
PSP,2014-08-09,17793
PSP,2014-08-16,16576
PSP,2014-08-23,16318
PSP,2014-08-30,14768
PSP,2014-09-06,15236
PSP,2014-09-13,15452
PSP,2014-09-20,15796
PSP,2014-09-27,16053
PSP,2014-10-04,16387
PSP,2014-10-11,16909
PSP,2014-10-18,17517
PSP,2014-10-25,18627
PSP,2014-11-01,19492
PSP,2014-11-08,20554
PSP,2014-11-15,22118
PSP,2014-11-22,24769
PSP,2014-11-29,34431
PSP,2014-12-06,40925
PSP,2014-12-13,43603
PSP,2014-12-20,44597
PSP,2014-12-27,40361
PSP,2015-01-03,25847
PSP,2015-01-10,18899
PSP,2015-01-17,17404
PSP,2015-01-24,16086
PSP,2015-01-31,14868
PSP,2015-02-07,13815
PSP,2015-02-14,13146
PSP,2015-02-21,12451
PSP,2015-02-28,12387
PSP,2015-03-07,12040
PSP,2015-03-14,12003
PSP,2015-03-21,11715
PSP,2015-03-28,11507
PSP,2015-04-04,11272
PSP,2015-04-11,11157
PSP,2015-04-18,11029
PSP,2015-04-25,9792
PSP,2015-05-02,9700
PSP,2015-05-09,9232
PSP,2015-05-16,9078
PSP,2015-05-23,8936
PSP,2015-05-30,8520
PSP,2015-06-06,8328
PSP,2015-06-13,8123
PSP,2015-06-20,8029
PSP,2015-06-27,7833
PSP,2015-07-04,7633
PSP,2015-07-11,7409
PSP,2015-07-18,7255
PSP,2015-07-25,7200
PSP,2015-08-01,6957
PSP,2015-08-08,7037
PSP,2015-08-15,6949
PSP,2015-08-22,6973
PSP,2015-08-29,6808
PSP,2015-09-05,6795
PSP,2015-09-12,6834
PSP,2015-09-19,7078
PSP,2015-09-26,7391
PSP,2015-10-03,7458
PSP,2015-10-10,7593
PSP,2015-10-17,8026
PSP,2015-10-24,8249
PSP,2015-10-31,8519
PSP,2015-11-07,8821
PSP,2015-11-14,9108
PSP,2015-11-21,9346
PSP,2015-11-28,11129
PSP,2015-12-05,11788
PSP,2015-12-12,13312
PSP,2015-12-19,13623
PSP,2015-12-26,12954
PSP,2016-01-02,7129
PSP,2016-01-09,5923
PSP,2016-01-16,5556
PSP,2016-01-23,5245
PSP,2016-01-30,5204
PSP,2016-02-06,5075
PSP,2016-02-13,5046
PSP,2016-02-20,4815
PSP,2016-02-27,4732
PSP,2016-03-05,4712
PSP,2016-03-12,4608
PSP,2016-03-19,4415
PSP,2016-03-26,4446
PSP,2016-04-02,4375
PSP,2016-04-09,4354
PSP,2016-04-16,4251
PSP,2016-04-23,4184
PSP,2016-04-30,4010
PSP,2016-05-07,3956
PSP,2016-05-14,3850
PSP,2016-05-21,3723
PSP,2016-05-28,21387
PSP,2016-06-04,3624
PSP,2016-06-11,3546
PSP,2016-06-18,3544
PSP,2016-06-25,3419
PSP,2016-07-02,3374
PSP,2016-07-09,3229
PSP,2016-07-16,3102
PSP,2016-07-23,3050
PSP,2016-07-30,3057
PSP,2016-08-06,3024
PSP,2016-08-13,2892
PSP,2016-08-20,2831
PSP,2016-08-27,2696
PSP,2016-09-03,2480
PSP,2016-09-10,2347
PSP,2016-09-17,2305
PSP,2016-09-24,2137
PSP,2016-10-01,2129
PSP,2016-10-08,2049
PSP,2016-10-15,1948
PSP,2016-10-22,1748
PSP,2016-10-29,1575
PSP,2016-11-05,1574
PSP,2016-11-12,1532
PSP,2016-11-19,1425
PSP,2016-11-26,1350
PSP,2016-12-03,1053
PSP,2016-12-10,1047
PSP,2016-12-17,1004
PSP,2016-12-24,811
PSP,2016-12-31,530
XOne,2013-11-22,1104585
XOne,2013-11-29,461423
XOne,2013-12-06,300431
XOne,2013-12-13,378126
XOne,2013-12-20,396835
XOne,2013-12-27,287541
XOne,2014-01-03,145906
XOne,2014-01-10,77744
XOne,2014-01-17,63464
XOne,2014-01-24,59885
XOne,2014-01-31,59583
XOne,2014-02-07,62468
XOne,2014-02-14,65088
XOne,2014-02-21,64234
XOne,2014-02-28,59832
XOne,2014-03-07,64961
XOne,2014-03-14,144874
XOne,2014-03-21,90467
XOne,2014-03-28,70583
XOne,2014-04-04,65149
XOne,2014-04-11,60391
XOne,2014-04-18,53373
XOne,2014-04-25,48104
XOne,2014-05-02,44555
XOne,2014-05-09,40186
XOne,2014-05-16,37739
XOne,2014-05-23,39674
XOne,2014-05-30,53191
XOne,2014-06-06,43634
XOne,2014-06-13,64797
XOne,2014-06-20,76463
XOne,2014-06-27,67991
XOne,2014-07-04,65377
XOne,2014-07-11,61883
XOne,2014-07-18,58772
XOne,2014-07-25,55522
XOne,2014-08-01,54903
XOne,2014-08-08,53442
